q_offset,i_offset,n_offset,m_offset,detectable_10.0
-58.0,-0.20000000000000012,-0.5,-0.6000000000000001,1
-58.0,-0.20000000000000012,-0.5,-0.7000000000000001,1
-58.0,-0.20000000000000012,-0.3999999999999999,-0.6000000000000001,1
-58.0,-0.20000000000000012,-0.3999999999999999,-0.5,1
-58.0,-0.20000000000000012,-0.2999999999999998,-0.5,1
-58.0,-0.10000000000000007,-0.2999999999999998,-0.6000000000000001,1
-58.0,-0.10000000000000007,-0.19999999999999973,-0.5,1
-58.0,-0.10000000000000007,-0.10000000000000007,0.3999999999999999,1
-58.0,-0.10000000000000007,0.0,0.3999999999999999,1
-58.0,0.0,-0.19999999999999973,-0.6000000000000001,1
-58.0,0.0,-0.10000000000000007,-0.5,1
-58.0,0.0,0.0,0.5,1
-58.0,0.0,0.10000000000000007,0.5,1
-58.0,0.0,0.20000000000000012,0.5,1
-58.0,0.10000000000000007,0.10000000000000007,-0.5,1
-58.0,0.10000000000000007,0.10000000000000007,0.5,1
-58.0,0.10000000000000007,0.20000000000000012,0.5,1
-58.0,0.10000000000000007,0.3000000000000003,0.5,1
-58.0,0.10000000000000007,0.3000000000000003,0.6000000000000001,1
-58.0,0.10000000000000007,0.3999999999999999,0.6000000000000001,1
-58.0,0.20000000000000012,0.3000000000000003,0.6000000000000001,1
-58.0,0.20000000000000012,0.3999999999999999,0.6000000000000001,1
-58.0,0.20000000000000012,0.5000000000000004,0.7000000000000002,1
-58.0,0.20000000000000012,0.5000000000000004,0.6000000000000001,1
-58.0,0.2999999999999998,0.3999999999999999,0.6000000000000001,1
-58.0,0.2999999999999998,0.5000000000000004,0.7000000000000002,1
-58.0,0.2999999999999998,0.5000000000000004,0.6000000000000001,1
-58.0,0.2999999999999998,0.6000000000000001,0.6000000000000001,1
-58.0,0.2999999999999998,0.6000000000000001,0.7000000000000002,1
-58.0,0.3999999999999999,0.6000000000000001,0.7000000000000002,1
-58.0,0.3999999999999999,0.6999999999999997,0.7000000000000002,1
-58.0,0.3999999999999999,0.6999999999999997,0.8000000000000003,1
